,Unnamed: 0,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
13453,13453,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777
13454,13454,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533
13455,13455,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505
13456,13456,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,38,294,332
13457,13457,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68
13458,13458,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,3,62,65
13459,13459,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2,32,34
13460,13460,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11
13461,13461,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19
13462,13462,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,7,29,36
13463,13463,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9
13464,13464,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2,40,42
13465,13465,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,3,123,126
13466,13466,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360
13467,13467,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,39,652,691
13468,13468,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,45,328,373
13469,13469,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233
13470,13470,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212
13471,13471,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274
13472,13472,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136,156
13473,13473,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229
13474,13474,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,47,169,216
13475,13475,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436
13476,13476,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,95,620,715
13477,13477,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622
13478,13478,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402
13479,13479,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251
13480,13480,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122
13481,13481,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135
13482,13482,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166
13483,13483,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103
13484,13484,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72
13485,13485,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60
13486,13486,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25
13487,13487,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16
13488,13488,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17
13489,13489,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15
13490,13490,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37
13491,13491,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112
13492,13492,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207
13493,13493,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268
13494,13494,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305
13495,13495,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457
13496,13496,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354
13497,13497,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343
13498,13498,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380
13499,13499,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326
13500,13500,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241
13501,13501,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177
13502,13502,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238
13503,13503,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214
13504,13504,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163
13505,13505,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180
13506,13506,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149
13507,13507,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113
13508,13508,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130
13509,13509,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122
13510,13510,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43
13511,13511,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16
13512,13512,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6
13513,13513,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19
13514,13514,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38
13515,13515,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153
13516,13516,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258
13517,13517,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379
13518,13518,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505
13519,13519,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504
13520,13520,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626
13521,13521,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616
13522,13522,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624
13523,13523,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628
13524,13524,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556
13525,13525,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515
13526,13526,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522
13527,13527,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378
13528,13528,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345
13529,13529,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191
13530,13530,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123
13531,13531,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47
13532,13532,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27
13533,13533,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17
13534,13534,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2
13535,13535,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8
13536,13536,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51
13537,13537,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157
13538,13538,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421
13539,13539,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738
13540,13540,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345
13541,13541,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200
13542,13542,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198
13543,13543,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314
13544,13544,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240
13545,13545,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271
13546,13546,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281
13547,13547,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457
13548,13548,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847
13549,13549,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741
13550,13550,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582
13551,13551,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403
13552,13552,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296
13553,13553,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209
13554,13554,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114
13555,13555,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64
13556,13556,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17
13557,13557,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16
13558,13558,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6
13559,13559,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6
13560,13560,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50
13561,13561,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190
13562,13562,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516
13563,13563,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743
13564,13564,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339
13565,13565,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218
13566,13566,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201
13567,13567,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229
13568,13568,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273
13569,13569,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244
13570,13570,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285
13571,13571,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455
13572,13572,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869
13573,13573,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877
13574,13574,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632
13575,13575,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523
13576,13576,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378
13577,13577,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269
13578,13578,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192
13579,13579,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66
13580,13580,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28
13581,13581,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12
13582,13582,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12
13583,13583,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4
13584,13584,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59
13585,13585,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190
13586,13586,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507
13587,13587,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788
13588,13588,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342
13589,13589,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231
13590,13590,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281
13591,13591,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310
13592,13592,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312
13593,13593,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247
13594,13594,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317
13595,13595,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484
13596,13596,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913
13597,13597,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891
13598,13598,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698
13599,13599,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567
13600,13600,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397
13601,13601,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278
13602,13602,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239
13603,13603,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92
13604,13604,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29
13605,13605,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21
13606,13606,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8
13607,13607,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4
13608,13608,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42
13609,13609,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181
13610,13610,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495
13611,13611,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729
13612,13612,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344
13613,13613,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222
13614,13614,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212
13615,13615,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279
13616,13616,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242
13617,13617,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213
13618,13618,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238
13619,13619,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374
13620,13620,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738
13621,13621,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688
13622,13622,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614
13623,13623,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446
13624,13624,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271
13625,13625,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234
13626,13626,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145
13627,13627,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97
13628,13628,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54
13629,13629,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26
13630,13630,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12
13631,13631,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8
13632,13632,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37
13633,13633,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139
13634,13634,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410
13635,13635,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676
13636,13636,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363
13637,13637,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231
13638,13638,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251
13639,13639,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299
13640,13640,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314
13641,13641,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326
13642,13642,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323
13643,13643,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499
13644,13644,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699
13645,13645,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622
13646,13646,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516
13647,13647,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354
13648,13648,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260
13649,13649,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199
13650,13650,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189
13651,13651,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191
13652,13652,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80
13653,13653,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90
13654,13654,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43
13655,13655,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11
13656,13656,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14
13657,13657,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50
13658,13658,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76
13659,13659,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163
13660,13660,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337
13661,13661,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395
13662,13662,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457
13663,13663,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487
13664,13664,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498
13665,13665,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494
13666,13666,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497
13667,13667,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487
13668,13668,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479
13669,13669,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481
13670,13670,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338
13671,13671,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233
13672,13672,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300
13673,13673,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276
13674,13674,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208
13675,13675,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188
13676,13676,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158
13677,13677,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112
13678,13678,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55
13679,13679,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13
13680,13680,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17
13681,13681,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18
13682,13682,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40
13683,13683,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127
13684,13684,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226
13685,13685,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381
13686,13686,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509
13687,13687,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511
13688,13688,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483
13689,13689,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522
13690,13690,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501
13691,13691,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521
13692,13692,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531
13693,13693,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419
13694,13694,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443
13695,13695,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,303
13696,13696,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271
13697,13697,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148
13698,13698,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,100
13699,13699,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58
13700,13700,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,19
13701,13701,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,8
13702,13702,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,3
13703,13703,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5
13704,13704,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47
13705,13705,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161
13706,13706,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469
13707,13707,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,31,720,751
13708,13708,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0.0,34,259,293
13709,13709,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,54,135,189
13710,13710,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,69,146,215
13711,13711,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,278
13712,13712,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226
13713,13713,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254
13714,13714,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236
13715,13715,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425
13716,13716,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,62,765,827
13717,13717,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,812
13718,13718,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,665
13719,13719,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462
13720,13720,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322
13721,13721,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,230
13722,13722,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150
13723,13723,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38
13724,13724,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21
13725,13725,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8
13726,13726,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6
13727,13727,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6
13728,13728,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45
13729,13729,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194
13730,13730,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513
13731,13731,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760
13732,13732,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333
13733,13733,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,73,154,227
13734,13734,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,224
13735,13735,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,248
13736,13736,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288
13737,13737,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260
13738,13738,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144
13739,13739,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402
13740,13740,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820
13741,13741,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857
13742,13742,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,614
13743,13743,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452
13744,13744,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352
13745,13745,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257
13746,13746,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127,147
13747,13747,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,3,44,47
13748,13748,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,5,28,33
13749,13749,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,0,13,13
13750,13750,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,7
13751,13751,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,4
13752,13752,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,49
13753,13753,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,185
13754,13754,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,487
13755,13755,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,681
13756,13756,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,34,316,350
